id,short_code,uuid,product,colorway,size,is_pre_produced,rfid
2252,rwcE3qST,07fe523e-d6da-4244-923c-fb5651c4c0a2,4,,M,0,
4332,RF7inor1,081b92f3-8f1d-42b4-80ab-552b32c45d8a,38,,L,0,
10314,6p4uXqL6,081e986d-ce5e-4069-8130-15c17e64172d,72,,M,0,
12191,4p7umfqr,0820b448-b35a-406b-95ad-3728adf53130,72,,M,0,
2424,rGxJ3TYp,08222c44-c423-4eed-880e-b08b853855ca,4,,M,0,
4842,YMvy4WP2,08247f21-791d-44bd-b125-7d0698cb838c,22,,M,0,
9826,Ar2reQ5P,0825add3-bf6b-465b-bffb-596cb0a805cc,72,,M,0,
4041,qwrHMzJr,082d4d79-32a4-4fe4-88f4-e17d5dadc284,38,,M,0,
5799,esxr3Qga,0830c044-d67f-4663-87f1-87ed02bd64d9,66,,M,0,
13114,CktaLQVA,08339237-1d52-482d-b7fe-ad9742bc4c25,83,,XXS-XL,0,
10567,AVZMaRJX,0848b3fa-5173-45bd-ae51-39822ffeafb6,72,,M,0,
2302,ccSf7icV,08668ac5-dd44-4cd8-bfeb-b0f7e1ed7f02,4,,M,0,
3750,cs2iRwuR,0868ea0b-f487-45e7-94ea-8f4c3f7c5e79,38,,M,0,
12311,no5UfXW1,086a0cfa-8dda-40b6-a63a-aab962c55b45,72,,M,0,
4407,a9VP978w,086dccb5-2f49-4f13-bda4-1c499e3927f4,38,,L,0,
5130,gwFKrQ78,08758f74-53b4-465e-a4ce-b22e49e79a50,22,,XS,0,
13046,6xnjdEUm,087831d3-211e-4bbc-a9f1-621a16c1ea03,80,,XXS-XL,0,
2312,8FG7SP8K,087af8ac-b5e8-407b-823d-4309a4647061,4,,M,0,
13110,YPFQ4BBK,087b4ec2-ff59-48c7-9c79-2fcd245084fd,82,,XXS-XL,0,
9938,gctTnANG,087c56b5-cfd1-4659-8ff7-58ae362617a4,72,,M,0,
9963,LHkKDDJF,0880d5d7-a0ea-4f03-9237-8d0ad817a4d7,72,,M,0,
10541,MxVyjP14,0891bf02-ef74-4eaa-aa66-427fef57c6a2,72,,M,0,
1724,dWDFVnkf,0891cbe5-5f85-4018-b617-89502177d4ca,4,,M,0,
2858,D6CrUo7A,0894e758-5afb-47e4-b1d4-747ce5ec5c63,23,,One size,0,
3326,quRkHwQ7,089b62e2-7e65-4908-9158-beca3a3e81b8,40,,S,0,
4657,G7TbAMGs,08a0cd39-ac0f-4166-b455-5b79395a5257,38,,L,0,
7042,77AZrunR,08a53806-862e-48f5-bfb2-86d1500dd70d,33,,L,0,
1475,Ri0bq1NO,08b8ba57-cbc3-43e1-8ab7-9b175af05fb4,4,,M,0,
2242,stkhAOKp,08c5dec3-2d0b-4fb1-8501-1b3f8eb4879e,4,,M,0,
12101,LmWPPZnN,08c68dee-0cc7-4aa5-a84c-da10861e1d7d,72,,M,0,
6795,z4fUquph,08cb2cc1-1c76-4780-afdb-0fb751f54c7e,66,,XL,0,
3009,rArxNngC,08cdc0bd-550e-42b6-97f4-b642e05fdb6c,23,,One size,0,
3068,3yVSKU4u,08d8a13c-7424-4d65-a9a3-42547b1715be,23,,One size,0,
767,,08de46fc-9ee4-4565-b183-8a515f360ccd,4,,M,0,
2145,uqnHDKQk,08e057c2-7c9d-48c6-913b-d586446c7381,4,,M,0,
12354,hVTjyYam,08e552dc-4796-4fe7-a9e6-087bc7b6b4ea,72,,M,0,
9804,XSy8tpYF,08f28961-c49a-4238-889c-bf24348b5e96,72,,M,0,
13123,AE6GFDXx,08f600ef-903c-4644-9f16-ebc166a6080f,83,,XXS-XL,0,
2965,4oTQX3yr,08fb8365-192a-4695-81f4-15d0ff1d589e,23,,One size,0,
11753,nS5Tefk5,08fd1154-90a8-4cbd-82bb-f11af5411479,72,,M,0,
5738,kwFL9Eq7,090071a1-c493-468d-9b10-d33860d7efe5,66,,M,0,
11862,z6L3jNHn,090eb2fa-cc5a-423c-99b5-ce743592aff8,72,,M,0,
4474,URRzfY8m,091ff454-85b1-482e-927b-9b08b735d387,38,,L,0,
13442,f7hcJDdz,092b9877-56e2-4698-b4a7-24536c1a6014,103,,36,0,
742,,092fb248-279a-4bbe-825f-cd114a465dda,4,,M,0,
6991,r7oSte75,09321fd6-b75d-4d48-9096-88fef81833f5,66,,XL,0,
5013,LBPbTcgB,093598b4-9549-4b58-b2c4-7fae69305c58,22,,L,0,
118,CBcbKk42,0936f6ae-8c43-4e43-833a-73dcb6c76c18,3,,s,0,
1544,fbBj7YA5,0938fd89-7b43-4471-9046-2a1e8f229a05,4,,M,0,
10809,143BHbkT,093e2e82-06a3-42ee-b213-da6a4774caff,72,,M,0,
6398,SphtFKuV,09534cba-a43a-422a-8d6a-18ab0388a97b,66,,S,0,
6920,vbKBBKQJ,09574e5b-b6d6-4ac7-a529-20f8a74d4c46,66,,XL,0,
11267,yjX7GNY9,095d2f3b-3fe6-45ff-a11e-c7f23023704b,72,,M,0,
1763,cwjEXxnb,0960ae97-189f-4ab9-bd54-c9bff390c5dc,4,,M,0,
6455,J56JUyNL,0964f565-14e9-4792-b7fe-409b26c9e30a,66,,S,0,
6997,2NX3Rpn3,09696206-e84b-42bc-8a2d-ad69b5552b9f,66,,XL,0,
13808,CKfE1a67,09758dc5-cde1-46e1-8d79-d7d3475e2500,103,,42,0,
6154,5pKYNMV6,09870b2a-2878-455f-a32a-592ab20f5ec3,66,,XXL,0,
12591,Lpb8aoow,09891084-e4b6-4506-a5bd-e037355d72e7,72,,M,0,
10661,GGt1dPhW,09966e25-96ab-43f5-a8fe-fd3f595193d8,72,,M,0,
5700,hVzUHu5x,099caacb-224d-4412-be44-9641ae96f8d1,66,,M,0,
13657,DRxQmsSX,09a565f2-9c13-4057-92f0-172c201f8f1a,103,,38,0,
11041,LDcq9E2V,09a834c4-67dd-4f7e-9f5b-2912302bff73,72,,M,0,
2067,U9AUOOQx,09abf35d-0edb-44c7-b5bf-000ff75dafba,4,,M,0,
12315,9sfLUAaR,09b3be67-ef07-41ae-b0d6-57b8187b5e76,72,,M,0,
1568,Uec5502Y,09bfda29-95fa-4c41-bce2-1e4a402782c0,4,,M,0,
87,CBcbKK42,09c08b55-bd16-4158-80e5-790c50fdea8f,3,,m,0,
2179,6ORvEJL5,09c11df5-bddf-4dc3-988e-e9b8bcf21fdf,4,,M,0,
1663,DJnTxfTh,09c17482-7bf5-498c-81bd-1798742f19b7,4,,M,0,
13178,AuDW8cy5,09c2ea0e-4b40-4d7f-959a-f1dd6df1ea7e,85,,S-L,0,
11395,phoVwBVP,09e2f541-bbc8-42dc-b199-0b4d77e3f8a3,72,,M,0,
11353,m5Tuvo2j,09e30dc3-7fb8-4e81-9d39-c80f4c025308,72,,M,0,
4756,zzLpmD3E,09e63384-0423-4b92-ab17-b4ae80a7202d,38,,XL,0,
4639,Cg6AcrmR,09eea499-d6e1-40e9-be8b-623c7143edb6,38,,L,0,
4888,X3F8Wk4L,09f5a681-b0ac-4cdc-b0bb-c87d28723507,22,,L,0,
1400,L7Gm9yBx,09f8e6ea-5372-4902-8c04-45042f814531,4,,M,0,
10660,9N1ifThQ,09fcb164-958f-4276-b23a-9f9f25b88d7f,72,,M,0,
657,,09fd41a3-2473-4514-92b7-28415d650bef,4,,M,0,
6954,sErtquDv,0a04135e-d11e-4be5-8b6a-8064f74fbc67,66,,XL,0,
6780,UwhN2D2h,0a17d2b5-7871-4d3b-8e2e-e04f64b417d1,66,,XL,0,
3576,8eKo8RTG,0a193bff-63b1-4bd1-9015-983ba4102cf1,38,,S,0,
4084,XaS7esu5,0a19e40f-98f7-4318-b0b8-c1b2f6383a1c,38,,M,0,
4328,EmMoRv5C,0a2066e1-8ba2-4e88-9bd4-befdedc64841,38,,L,0,
4802,YRKw6Do4,0a21ae05-500d-44a4-8b93-42a7f7a8f1d5,27,,XL,0,
673,,0a29cbbf-5781-4fbf-85e1-4c3ee81c1b01,4,,M,0,
10806,hr8BYPbX,0a3c547a-7afa-4053-94a0-4cd41df05351,72,,M,0,
7018,RHMvRWwz,0a40c48b-81df-43b0-8212-244a25a1146a,33,,M,0,
7036,HNZown33,0a47220c-040c-4d42-a992-af2a81f0dbf1,33,,L,0,
1200,,0a502beb-5875-4247-b1de-302c5a6d6518,4,,M,0,
2827,WVPpdASs,0a522f34-cea4-4fd6-a0f0-5396ffbee262,23,,One size,0,
12660,2XxVohvU,0a583dd8-d4cd-4d57-a35c-9427717e0ae1,72,,M,0,
2040,wH5EkHtW,0a61da08-e890-44be-a7f8-72792431651c,4,,M,0,
13002,437pTNxZ,0a6b8724-40d7-4e29-b4f8-8cbcc0f2e0bf,78,,XXS-XL,0,
11011,SMkoUHVy,0a6bbd3a-5f37-4c8a-8852-15fdfc4d4e07,72,,M,0,
712,,0a739483-c31e-4bf3-ae9d-9d85f47d0ce6,4,,M,0,
4793,tvQCcnDp,0a77a60b-9be4-47f6-bda6-3dd87331eb88,27,,S,0,
10957,pCo4ARyk,0a83a84c-3786-45de-95fe-c71d039ca93a,72,,M,0,
303,,0a874e89-0236-4c63-9455-445971bfe044,4,,M,0,
4437,pGvXXwn1,0a91c72c-2cff-40ec-99ee-adc89e1eae15,38,,L,0,
13344,qS2wi56b,0a9321fd-933c-4804-a7b7-3490b96ae901,87,,M,0,
11101,t4ojpPFA,0a9a1e6f-53a7-47ea-85d3-93db5d080112,72,,M,0,
13,CBcBkk42,0aa1bbaa-1125-4046-a30d-480b6cab6bdb,3,,l,0,
6892,S1C5vAUc,0aa37e81-83a7-4691-b229-37b91364c2bf,66,,XL,0,
12545,zojvg1SU,0aa668a5-72e9-4a9c-b7ec-b259c2c1138a,72,,M,0,
1797,r2BCwoOm,0aab28d7-a049-472d-acd1-3ab9efaee2be,4,,M,0,
11332,ZMi7WAa9,0ab31381-8cda-4d7f-8c68-05780c02a026,72,,M,0,
3023,UaYR9Y9E,0ad9422b-6570-4caa-a367-967ff83c2a63,23,,One size,0,
3333,psWV4m7R,0aecbc97-dab4-4739-b2a3-d5254b4ba9e6,43,,S,0,
3497,G4WXzMtM,0af279fc-7bc9-4496-962d-50d5dda7a3f3,38,,S,0,
4584,Wqfk3EuV,0af68d17-e362-42cb-ac3e-f8ccc3e0b6fc,38,,L,0,
2222,Md22uYHx,0aff5071-7e23-4f8c-8c80-9e70a6431134,4,,M,0,
1768,LLsg663N,0b05792b-ba48-4e12-8ef1-7d52c0a1cc76,4,,M,0,
509,,0b1a3ebb-f406-4ffe-b3db-910585a355c8,4,,M,0,
4100,HBkLHzoo,0b1d2b96-13d6-4206-805d-be49a40847a0,38,,M,0,
11575,7tJXaU27,0b28c734-113e-43c9-b696-cf629f258c64,72,,M,0,
10981,ntDNWUWY,0b2e2af1-128f-4c3c-9daf-9af4153b4044,72,,M,0,
4587,hbrfMVUe,0b42c35c-2f04-4367-a734-c7769b761462,38,,L,0,
11203,TsAEPWRV,0b47d5ac-6672-4a09-b2f2-e869c9d6ae85,72,,M,0,
11069,wGvWTgZx,0b544553-cc92-4eda-ae7d-b53ea3757b42,72,,M,0,
3197,pVT589P7,0b567be7-bd9c-4b32-b0f6-4c4d353a5f0d,23,,One size,0,
131,,0b667d80-f67f-489e-a57c-cf6707b63297,4,,M,0,
6779,eVp9Qvhe,0b6b2329-3a16-4297-b241-35b035669e63,66,,XL,0,
6366,ZxfUFoxk,0b6c9a88-f535-4d09-811b-a1f2b8e74ec2,66,,S,0,
1159,,0b717fbf-ea8f-4fe9-a839-dc4568d83d45,4,,M,0,
9717,D3tiYU3R,0b8045b1-9fd3-447c-ab76-3b276d6cef13,72,,M,0,
10028,HEaoGC2t,0b81df8d-e96b-491b-8038-322739813d8e,72,,M,0,
2991,fD6VQD3z,0b87829c-4a62-4e0f-a3e3-26da07887e72,23,,One size,0,
3487,76JFQjxw,0b87f264-568f-4d3b-a019-e29e87f37f00,38,,S,0,
2075,yrRXXoD2,0b8b7085-e8ea-4186-a155-b14dababb23b,4,,M,0,
3223,6RX2Gjkv,0b8c53b9-92a4-4ae4-a8a4-04be93f55952,40,,S,0,
2919,nBQi82ne,0b961fcf-b7a5-4b1d-a85a-5f7770251e2f,23,,One size,0,
3861,RYBR8omf,0b9e2bff-8079-4b6f-b688-493a4d6e6de3,38,,M,0,
11390,BBDB4ph5,0ba05e1f-b9ce-4c5d-96df-d45bc5a48f81,72,,M,0,
13598,LPT1RpaC,0ba1e81d-a81f-4fb5-9c9e-96227d41c32d,103,,38,0,
13795,TmmpWPne,0ba2b2d1-1c27-4b92-bc90-4eb28f1db544,103,,40,0,
9860,jUDQYfjT,0bbd6e00-beec-4215-aab3-58b5702d0a6c,72,,M,0,
3941,19ze66Bo,0bc1ff5c-fcec-42d5-8a38-f251d59858fe,38,,M,0,
1541,optYLL0i,0bc99834-7834-4346-af00-dd5aa0c843a7,4,,M,0,
2425,jf9GzKHY,0bd63d8a-72fd-49ea-bc5a-5964c5721464,4,,M,0,
10559,PZLZfSoV,0bda31aa-f602-4a57-a291-f273ae50e347,72,,M,0,
3493,djdfcTmd,0bdc546f-5676-49ef-b2d7-4e743ae27f93,38,,S,0,
1693,LaSJA3Us,0be146d2-5baf-43a4-ac89-ffcfeb07a1e5,4,,M,0,
13271,Bv8qr21H,0be2904b-99bb-48b5-a70d-d8760e18786d,80,,XXS-XL,0,
10565,ooihTeLR,0bf603d0-6baa-416b-96c5-12f24a190e9e,72,,M,0,
10862,PRdbsmGP,0bf891be-2779-4d57-9399-c059c6731331,72,,M,0,
9919,DzsmtHbg,0bfe4a46-cec6-4b32-9690-9de41616f7dd,72,,M,0,
2456,NJY4Ghnv,0c035883-61a6-4f37-ad45-585891b5edb3,8,,s,0,
11562,FVAah31a,0c09f0ef-d21b-48af-80d4-37a86de8fce0,72,,M,0,
2407,Rs2vP5qC,0c0a3377-bb02-4a44-bb56-3b48e63ea78f,4,,M,0,
10062,Rzq6ARr5,0c11dd33-761f-43d0-b792-33aabdecb00d,72,,M,0,
2069,w00VzWWp,0c22f8c4-a2fe-43fc-a664-185c70bd1446,4,,M,0,
6890,vEusddJ8,0c2b3ab6-daef-4917-8d6c-8578b8a629d5,66,,XL,0,
4112,sZzYT8pK,0c367dfb-6358-458d-8148-be58c3ca9891,38,,M,0,
861,,0c3c06ec-e77a-46dc-bb7f-71e4f558a89e,4,,M,0,
5026,9LPWeMMi,0c4393b9-4794-4b0e-a994-a127f30f6cdc,22,,L,0,
10841,ABXfVe28,0c49d300-e64e-4301-90e6-83b8d4145c23,72,,M,0,
13586,65bhWFDu,0c53f3db-28ac-40ac-9a8a-e35db2bcf300,103,,38,0,
9776,hXbUazgz,0c5bf782-ae5b-4e39-be23-690c6b09af22,72,,M,0,
11728,jwJLMbSs,0c6102f4-0bea-433f-a569-7ba8299c4ab5,72,,M,0,
12162,9YRkQKYH,0c693e5e-3d1b-4875-947e-b96786e93998,72,,M,0,
13405,R2GTQdXz,0c795e2a-c8bb-4ee8-bf28-ef341a1425a1,103,,34,0,
1041,,0c7f62e8-a60a-405c-a4e0-4fbf0f2dc6f0,4,,M,0,
3832,Hmk3T1ec,0c877d0a-2190-49ed-9ecc-a389d11f0724,38,,M,0,
12097,GT5TDKUL,0c8cf3c4-88c8-47d8-83a8-e8a23c975600,72,,M,0,
3406,1HndJAnX,0c8d91a0-e828-41ec-938f-cd0ba6a050f5,38,,XS,0,
1308,,0c900b34-5f5c-49bc-a9f2-3c3a97482a86,4,,M,0,
9971,TWtsfUxu,0c9a4cf8-fe23-40f5-9f7c-c5524a825081,72,,M,0,
1781,jA9K3pof,0ca29330-cb64-458c-a812-ffb7ad1460ae,4,,M,0,
6945,4wuXSsGN,0ca345fe-0397-4022-a830-2ac04eb76230,66,,XL,0,
4206,tpGiRnc8,0ca44f20-5e86-4b6b-b5a3-bb18a405ba73,38,,M,0,
2434,QCeHXW7X,0cb3f527-97d4-470e-8fff-15d688e3df8f,8,,s,0,
12299,RvSBUX17,0cb48b2c-7db6-45f4-9c81-01dc57bf5728,72,,M,0,
4527,viTNTCmd,0cb5c437-06fe-4df2-8e89-37bcc61720d0,38,,L,0,
11308,4D3vPTDB,0cc44c1e-b774-4db1-b0f9-446399e2cd09,72,,M,0,
5088,tS6gxwFH,0cc5b68a-5ef7-47e7-b24f-b728ced5e590,22,,M,0,
2068,KG4DUUeu,0cc6de6a-5734-4849-a250-7535d3093c5b,4,,M,0,
12343,utgSXaLh,0cd1b6e9-d1e7-4dbf-99d4-cf9df6eee063,72,,M,0,
2343,CPHe4rgk,0cd241dd-6340-444c-819a-7731927cb5e5,4,,M,0,
2146,JevNr3Uf,0cd6a56a-5bd6-4661-9e69-7c78324bdb45,4,,M,0,
4713,J2FZA3rh,0cdbd84b-866a-46e4-9693-2cdbdc69da78,38,,L,0,
4035,y5JcT5Su,0ce52811-8030-4b1c-9e5a-5ea8ed495bc6,38,,M,0,
12016,hXy1VgJK,0ced837e-0546-4b38-b926-0ea45618b1c4,72,,M,0,
10089,a9USZbeQ,0cfe2011-d890-4080-bdee-b0a7d62582e1,72,,M,0,
4519,XkL7PUJy,0d03daca-2458-48e3-924c-be7706f85cfa,38,,L,0,
13248,2c9B1wzg,0d1a76e3-3a2d-44b4-9515-7bf1f2a5d248,76,,XXS-XL,0,
13778,jgmbmq2z,0d1ac144-fa74-4d1d-9dcf-cb935f11886e,103,,40,0,
3259,kdXijgJZ,0d1d3e90-5467-445c-9633-83e817f54af7,23,,One size,0,
12743,m7Q9jgrx,0d20d5da-c8ae-4ca1-a221-0e03e6fc6b77,72,,M,0,
376,,0d23aaae-928c-40a3-9902-8edf8e418be2,4,,M,0,
12222,QvYArttZ,0d23ab5f-f756-4da7-aa36-6891f9d1857a,72,,M,0,
3010,Nh8wTCuU,0d395770-4109-4d91-b4cf-441984ea427f,40,,M,0,
11149,kPiBiqVD,0d3d971d-d6d2-4d46-ba77-1befdea9ecbc,72,,M,0,
4680,ZkWW5tWW,0d40de7d-23d0-4356-a310-6c97128a3e24,38,,L,0,
6820,d7hiw1zg,0d43a13d-b8ab-4704-9df5-c224c378d2bd,66,,XL,0,
3584,R81Jg3ad,0d444439-6b28-4e9d-8475-72dfdf1153ae,38,,S,0,
311,,0d46a6e2-93cb-4e93-b860-ecfe16d73ed1,4,,M,0,
3478,oRMtaq1n,0d477486-146f-4db7-a36e-5fcdac5e1dd1,38,,S,0,
10588,QH2Dgocw,0d4dbd35-dfe7-4614-9213-5647673c055c,72,,M,0,
12489,tTTqAKuS,0d4df812-9c61-4177-8daf-5b336ea95dc4,72,,M,0,
11638,NQXeJj1S,0d5112bf-f24e-4a96-bb5c-e9403a209c22,72,,M,0,
447,,0d5832c2-c87e-40b4-8438-2753db86bbbd,4,,M,0,
11371,tdbSNzfZ,0d5bde25-290c-4467-8982-c0f6b0f2a69a,72,,M,0,
514,,0d5c80a7-91f0-4354-8264-be9cf5e668d6,4,,M,0,
789,,0d5c87f0-4b32-499b-b058-fd55d4fe783c,4,,M,0,
302,,0d5e674b-5722-482f-94be-f05687282db1,4,,M,0,
9882,5ZD3Dz7k,0d676337-f0e4-45fd-88f4-048a56c6658d,72,,M,0,
3795,wKNvozRg,0d67cef1-0e83-4809-8159-22e3459b0f03,38,,M,0,
3834,9ZiHQa3c,0d702917-3e17-4bfa-8e66-52a0497c53e9,38,,M,0,
1113,,0d72dd89-ee12-4d9a-9511-a207acb7645d,4,,M,0,
10592,hTEmAVFo,0d739322-f1aa-4d75-a8cf-5f3c5752dc62,72,,M,0,
10583,WgPSimUg,0d779e3b-1b00-491d-a9b9-1f260e97e84a,72,,M,0,
10861,GPYvKxx8,0d7c7ea9-9751-4c80-beb1-5fecca0c18c0,72,,M,0,
11056,a4P1sHBq,0d80375c-6729-4f2e-a2ed-02e35115ca6f,72,,M,0,
6976,Nsp4WWkq,0d81e86c-131a-4632-a68e-df9141bbea3f,66,,XL,0,
3012,pGnJAvp5,0d8282a3-8623-40b8-9897-62a098ba97c1,23,,One size,0,
9849,m1yZsbZp,0d836ee8-9d47-4b53-b27a-12e880ead051,72,,M,0,
9984,tB5Mj8nZ,0d95f948-0ce1-4409-8462-0a711bf9e858,72,,M,0,
12459,LxbhuCb3,0d97e7fc-8a3c-4583-8b12-9513efd88d4a,72,,M,0,
2747,5HtWCK3F,0d98d8bf-1686-4c07-b99b-db2395601b16,23,,One size,0,
2817,kUa5eR4p,0da531b8-68c1-40e7-801c-f71a68d0b04a,23,,One size,0,
13777,U7q7KA1M,0da6799d-d2f7-4355-af10-5f28ea1d9030,103,,40,0,
12297,skPMhS6t,0da96cd9-8b3b-45f2-8192-bd45ff18320c,72,,M,0,
11091,s4NLdkGZ,0db60bda-9030-4a09-9315-4090dd7bdab5,72,,M,0,
12917,GEGh7rfc,0db6d7cb-8791-4ed3-a620-3c26689fc48b,75,,XXS-XL,0,
10930,3aj1ExRh,0dc331f2-10e6-4347-943a-28e11b81adb9,72,,M,0,
11368,eBbuxvFc,0dc77280-779c-408b-8c0c-1d1364534091,72,,M,0,
11098,67HJ4BZ6,0dd37059-28e5-452e-844a-b308d4514624,72,,M,0,
1007,,0dd9e25a-8229-4d93-9d14-4cb4412a1d21,4,,M,0,
5772,zx5VxXrZ,0de66637-3e12-4622-af39-e791c8f217d0,66,,M,0,
13127,7Wa1Ftjv,0de6eb6b-2ff9-4633-8894-c8ac67612e43,83,,XXS-XL,0,
5674,3BgSL1tz,0deb66fa-374a-4ec5-98a1-257730c2e908,66,,M,0,
10347,sGRK37jW,0deedc76-2e41-4fae-a637-8cf70c2b648b,72,,M,0,
613,,0defbb55-a9dc-412c-9dc9-c2e0d23d0541,4,,M,0,
3006,h2MSz5tt,0df64145-5924-4365-bf6a-12a04ec750a1,58,,M,0,
5199,Qx1Ytd4Q,0df738c1-e287-4382-a8dd-5a29900ad259,22,,L,0,
219,,0df98dcd-739d-4ab0-9286-81aa768c1738,4,,M,0,
11008,SxHYkBiB,0dfcf71b-1bde-40fb-8c24-903c7b236d13,72,,M,0,
249,,0e011287-b326-4b15-a960-90d1671c7eb6,4,,M,0,
4092,2QmD71FB,0e06efec-982b-4b40-ba51-b1ffa7beb481,38,,M,0,
11502,wmZ2B1QE,0e096ea3-4255-442d-87b8-02aefdf2e273,72,,M,0,
5836,oWLtzvJN,0e10ac8e-c2fd-4644-8bf5-f47cc5dcfe29,66,,L,0,
11992,1jHHeLBJ,0e20f80a-607d-40ca-b9e5-5ff96a68e1be,72,,M,0,
4491,5fpGhwWS,0e25c411-4e69-4787-9b0a-7f4ec3fa9243,38,,L,0,
13146,yX8qpJB4,0e2731ab-bc85-4893-94fc-ca430c7c77c7,84,,XS-XL,0,
2834,Aajmu9PR,0e338b45-6def-477a-98d1-806d7526bb48,23,,One size,0,
10081,iks7hjqU,0e345aba-b22a-4a03-9ad1-4e04ac6927c1,72,,M,0,
10209,AYMYMArU,0e3fa7b9-b068-4b6e-9378-e19effc1ebde,72,,M,0,
12538,GkpG8CsQ,0e517921-eae7-49f7-8a79-c59b7d949fbe,72,,M,0,
3657,DjiLTZE9,0e55ee26-130e-42cc-a85b-ed00b34519f6,38,,S,0,
3900,RDKGYHPJ,0e5d7d97-934c-4f6e-b4ab-57ae9aebd5f6,38,,M,0,
2256,7r9ZyreN,0e5fdd1f-26ca-42ac-8a78-a9f1d0420250,4,,M,0,
2237,FEss06qE,0e600c13-316a-43b0-95c1-7198896f37bb,4,,M,0,
3302,5uk8Eqjy,0e62a584-727a-434f-905f-a14af76dff2a,23,,One size,0,
11513,Po748qjf,0e668c32-e7c5-4a5e-8859-ff5a029eea1f,72,,M,0,
2007,4Un1Nqu0,0e67b3c8-b339-4030-a5ff-027cc5367777,4,,M,0,
3814,UNEomHhE,0e6f63e1-46c5-4f89-a0c1-89ad18568743,38,,M,0,
4220,TNHr3Hhz,0e70de39-7a1d-49a2-b4d3-e965d81c8538,38,,M,0,
2493,iXB7AHjY,0e78d21b-bba2-45a2-9128-34051588a7b0,8,,s,0,
4337,3EFw16JP,0e7e8469-875c-4792-bf8f-ae884e86070c,38,,L,0,
12810,vqgyjQ4i,0e82324c-2f16-4a9c-bcc4-194dcd900039,72,,M,0,
3269,PH2KCuaU,0e833679-2657-4c76-b684-86f1f1da5630,23,,One size,0,
159,,0e8b3b50-c762-41c8-9036-db6af86cee66,4,,M,0,
40,CBCbkk42,0e941294-0f3b-488e-894d-b170a06b20b7,3,,l,0,
3218,VAMS3VcG,0e9a7e45-c344-4572-a0ea-71e669174117,23,,One size,0,
2114,ogtaAaev,0ea5cd36-3c2d-47c4-a37b-f5c19c3cbea5,4,,M,0,
2268,cKCoHoSb,0eac9677-eb94-4c22-ba12-bb4798e7abd8,4,,M,0,
1795,Kr5v3UHs,0eacb5d8-d9f2-46f3-aa0b-06897f69562c,4,,M,0,
11946,Rc2fQqh7,0eb0435d-b537-4d78-afba-ca455457e264,72,,M,0,
1447,nayff2xE,0eb30936-0741-41dd-885a-f86db48ec7d3,4,,M,0,
10865,PQHqvCNa,0eb47233-8160-4289-a0d0-1cd5cc2f8a7b,72,,M,0,
11857,iy6LsX76,0ebf809f-6020-4583-93e8-f37f9572002a,72,,M,0,
11748,H6GX6Pas,0ec31a70-6055-41ef-94be-37cc77268f85,72,,M,0,
12497,4y8uUSPf,0ec6ff30-ccb2-4403-9cb4-1e9690c31331,72,,M,0,
13713,jn8h4Myq,0ed25bf9-f998-48f1-afe2-ffab64f51232,103,,38,0,
4967,xCTjXzB1,0ed5cb14-0f4a-424a-b19b-fbf47804a05e,22,,L,0,
3440,ZWM91yrs,0ee6dc4a-bd17-450e-ab32-3866ed22b99d,38,,S,0,
1830,a837nVYW,0ee8e23f-968d-4add-b79e-603270db3cd9,4,,M,0,
169,,0eeb932a-655d-41a4-8a23-dea278f5d9b8,4,,M,0,
12240,N5efVRSo,0ef0c086-00d6-4bc7-aee6-5fe5932dd947,101,102,S,0,
10098,AaPWfQ2T,0ef6a248-b797-4303-b789-bebb49f75d99,72,,M,0,
5784,Lu6ZzbyZ,0efbb7e7-9e1d-4484-8917-695442969a01,66,,M,0,
9665,FvHhEwwR,0eff3c6f-290e-4015-8ee8-c8465fbc2ca7,72,,M,0,
12089,Wo9NNwbA,0f071048-d9c0-455a-a384-dcbd9c7f7ad1,72,,M,0,
3456,cF7WWNE1,0f17f1d7-3008-49ba-a20a-233ab30ebc52,38,,S,0,
5570,aCR3AheG,0f1aac1f-70d0-46f3-add2-a3aedea478ca,66,,S,0,
9858,uxGiVhPM,0f318f4b-01e0-4431-8c58-012eb9358bf0,72,,M,0,
1564,37HAH945,0f391f74-30cf-4863-8ea2-ec0a90438088,4,,M,0,
589,,0f3ea0e2-96ba-465e-9b1c-8d1c3960efa5,4,,M,0,
13818,GS1xCnuw,0f3f0a4b-847b-4b28-a0af-60d650c5013c,103,,42,0,
5560,gBqJWVAM,0f402568-cc08-46c8-a739-120c17989f2a,66,,S,0,
205,,0f40af73-a6f6-464a-8a2b-d4ccd402c3b0,4,,M,0,
645,,0f41382d-9773-4360-bf4d-7eb134647385,4,,M,0,
3686,PSHWWjAA,0f419150-7185-4f2b-a78d-e42353ee38e6,38,,S,0,
3938,XhyD6Mtp,0f435d55-f1c3-457a-b7dc-6cdd77ae749b,38,,M,0,
10320,cc358ji4,0f4ea9d8-26dc-411b-8014-ec0ecba294d9,72,,M,0,
3866,BCqxQQZG,0f5d7e2d-89cc-43d7-ad40-01128b50c34a,38,,M,0,
1855,yGa6k6RM,0f65f455-f784-4961-8b55-67643b35d0d6,4,,M,0,
4542,F458B79C,0f6632e6-9427-46f3-9724-4fbafed9ed9d,38,,L,0,
13753,f9Ri9ga8,0f6a82a7-718e-4591-921b-e3582ab67f11,103,,40,0,
13406,i62zUwMH,0f6f1a38-94a2-4b0b-b50e-0b5eda3b7fe1,103,,34,0,
